Time,X,Y,Theta,DistHuman
0.352,10.0,10.0,8.639311488423118e-12,1.0
0.384,10.0,10.0,1.5838885758512333e-11,1.0
0.41600000000000004,10.0,10.0,2.1638246749944304e-11,1.0
0.448,10.0,10.0,2.631805884334426e-11,1.0
0.48,10.0,10.0,3.0100810732847094e-11,1.0
0.512,10.0,10.0,3.3165914459232226e-11,1.0
0.544,10.0,10.0,3.5656366748071384e-11,1.0
0.5760000000000001,10.0,10.0,3.7685410347876314e-11,1.0
0.608,10.0,10.0,3.934452763587615e-11,1.0
0.64,10.0,10.0,4.070654924248628e-11,1.0
0.672,10.0,10.0,4.18296508541971e-11,1.0
0.704,10.0,10.0,4.276001774883298e-11,1.0
0.736,10.0,10.0,4.353584159844103e-11,1.0
0.768,10.0,10.0,4.418554411245168e-11,1.0
0.8,10.0,10.0,4.473443837582635e-11,1.0
0.8320000000000001,10.0,10.0,4.5200732046168923e-11,1.0
0.864,10.0,10.0,4.559996824582412e-11,1.0
0.896,10.0,10.0,4.594413738345792e-11,1.0
0.928,10.0,10.0,4.6243453510896864e-11,1.0
0.96,10.0,10.0,4.650591023391825e-11,1.0
0.992,10.0,10.0,4.6737280712250133e-11,1.0
1.024,10.0,10.0,4.6938009035102355e-11,1.0
1.056,10.0,10.0,4.711964152193103e-11,1.0
1.088,10.0,10.0,4.7284398618785404e-11,1.0
1.12,10.0,10.0,4.7434500771714725e-11,1.0
1.1520000000000001,10.0,10.0,4.757216842676824e-11,1.0
1.184,10.0,10.0,4.7699177940785356e-11,1.0
1.216,10.008099990338087,9.999193458352238,-0.0008592090445477626,0.9919003375726481
1.248,10.008099990338087,9.999193458352238,-0.0008592090444389608,0.9919003375726481
1.28,10.008099990338087,9.999193458352238,-0.0008592090443372642,0.9919003375726481
1.312,10.008099990338087,9.999193458352238,-0.0008592090442431174,0.9919003375726481
1.344,10.008099990338087,9.999193458352238,-0.0008592090441547437,0.9919003375726481
1.3760000000000001,10.008099990338087,9.999193458352238,-0.000859209044071699,0.9919003375726481
1.408,10.008099990338087,9.999193458352238,-0.0008592090439939833,0.9919003375726481
1.44,10.008099990338087,9.999193458352238,-0.0008592090439207086,0.9919003375726481
1.472,10.008099990338087,9.999193458352238,-0.0008592090438518748,0.9919003375726481
1.504,10.008099990338087,9.999193458352238,-0.0008592090437865937,0.9919003375726481
1.536,10.008099990338087,9.999193458352238,-0.0008592090437253094,0.9919003375726481
1.568,10.008099990338087,9.999193458352238,-0.0008592090436671337,0.9919003375726481
1.6,10.008099990338087,9.999193458352238,-0.0008592090436120666,0.9919003375726481
1.6320000000000001,10.008099990338087,9.999193458352238,-0.0008592090435601082,0.9919003375726481
1.6640000000000001,10.008099990338087,9.999193458352238,-0.0008592090435103702,0.9919003375726481
1.696,10.008099990338087,9.999193458352238,-0.0008592090434632968,0.9919003375726481
1.728,10.008099990338087,9.999193458352238,-0.0008592090434193319,0.9919003375726481
1.76,10.008099990338087,9.999193458352238,-0.0008592090433775875,0.9919003375726481
1.792,10.008099990338087,9.999193458352238,-0.0008592090433380636,0.9919003375726481
1.824,10.008099990338087,9.999193458352238,-0.000859209043300316,0.9919003375726481
1.856,10.008099990338087,9.999193458352238,-0.0008592090432643448,0.9919003375726481
1.8880000000000001,10.008099990338087,9.999193458352238,-0.000859209043230594,0.9919003375726481
1.92,10.008099990338087,9.999193458352238,-0.0008592090431981755,0.9919003375726481
1.952,10.008099990338087,9.999193458352238,-0.0008592090431675333,0.9919003375726481
1.984,10.008099990338087,9.999193458352238,-0.0008592090431391115,0.9919003375726481
2.016,10.008099990338087,9.999193458352238,-0.000859209043111578,0.9919003375726481
2.048,10.008099990338087,9.999193458352238,-0.0008592090430858208,0.9919003375726481
2.08,10.008099990338087,9.999193458352238,-0.0008592090430613959,0.9919003375726481
2.112,10.008099990338087,9.999193458352238,-0.0008592090430378592,0.9919003375726481
2.144,10.008099990338087,9.999193458352238,-0.0008592090430156548,0.9919003375726481
2.176,10.008099990338087,9.999193458352238,-0.0008592090429943384,0.9919003375726481
2.208,10.008099990338087,9.999193458352238,-0.0008592090429743544,0.9919003375726481
2.24,10.008099990338087,9.999193458352238,-0.0008592090429557027,0.9919003375726481
2.2720000000000002,10.008099990338087,9.999193458352238,-0.000859209042937495,0.9919003375726481
2.3040000000000003,10.008099990338087,9.999193458352238,-0.0008592090429201757,0.9919003375726481
2.336,10.008099990338087,9.999193458352238,-0.0008592090429041884,0.9919003375726481
2.368,10.008099990338087,9.999193458352238,-0.0008592090428886453,0.9919003375726481
2.4,10.008099990338087,9.999193458352238,-0.0008592090428739903,0.9919003375726481
2.432,10.008099990338087,9.999193458352238,-0.0008592090428606676,0.9919003375726481
2.464,10.008099990338087,9.999193458352238,-0.0008592090428473449,0.9919003375726481
2.496,10.008099990338087,9.999193458352238,-0.0008592090428349104,0.9919003375726481
2.528,10.008099990338087,9.999193458352238,-0.00085920904282292,0.9919003375726481
2.56,10.008099990338087,9.999193458352238,-0.0008592090428118179,0.9919003375726481
2.592,10.008099990338087,9.999193458352238,-0.0008592090428011597,0.9919003375726481
2.624,10.008099990338087,9.999193458352238,-0.0008592090427909457,0.9919003375726481
2.656,10.008099990338087,9.999193458352238,-0.0008592090427816198,0.9919003375726481
2.688,10.008099990338087,9.999193458352238,-0.0008592090427722938,0.9919003375726481
2.72,10.008099990338087,9.999193458352238,-0.0008592090427638561,0.9919003375726481
2.7520000000000002,10.008099990338087,9.999193458352238,-0.0008592090427558625,0.9919003375726481
2.7840000000000003,10.008099990338087,9.999193458352238,-0.0008592090427478688,0.9919003375726481
2.816,10.008099990338087,9.999193458352238,-0.0008592090427403193,0.9919003375726481
2.848,10.008099990338087,9.999193458352238,-0.0008592090427332139,0.9919003375726481
2.88,10.008099990338087,9.999193458352238,-0.0008592090427265525,0.9919003375726481
2.912,10.008099990338087,9.999193458352238,-0.0008592090427203353,0.9919003375726481
2.944,10.008099990338087,9.999193458352238,-0.0008592090427150062,0.9919003375726481
2.976,10.008099990338087,9.999193458352238,-0.0008592090427092331,0.9919003375726481
3.008,10.008099990338087,9.999193458352238,-0.0008592090427043482,0.9919003375726481
3.04,10.008099990338087,9.999193458352238,-0.0008592090426990191,0.9919003375726481
3.072,10.008099990338087,9.999193458352238,-0.0008592090426941341,0.9919003375726481
